,index,id,season,stage,date,home_team_api_id,away_team_api_id,home_team_name,away_team_name,home_team_overall,away_team_overall,home_team_potential,away_team_potential,home_build_up,away_build_up,home_def_press,away_def_press,home_goal_diff,away_goal_diff,home_matchs_won,away_matchs_won
3314,3314,19299,2014/2015,31,2015-05-02,9768,10214,SCP,NAC,0.7638135917750243,0.7094101185010276,0.7995951579284912,0.7435720844811754,0.6060606060606061,0.42424242424242425,0.6060606060606061,0.42424242424242425,173,-8,120,66
3315,3315,5672,2010/2011,22,2011-02-05,8588,9873,LEN,VAL,0.6946740128558311,0.7258953168044077,0.7433425160697887,0.768595041322314,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,-54,-24,20,52
3316,3316,2189,2009/2010,17,2009-12-16,8586,8456,TOT,MCI,0.7823691460055096,0.8213957759412303,0.8420569329660239,0.8705234159779615,,,,,101,227,121,135
3317,3317,2824,2010/2011,5,2010-09-18,8655,9879,BLB,FUL,0.7557392102846648,0.7777777777777778,0.8025711662075299,0.8131313131313131,0.45454545454545453,0.40404040404040403,0.45454545454545453,0.40404040404040403,-60,-37,31,53
3318,3318,5273,2009/2010,20,2010-01-16,8639,9847,LIL,PSG,0.768135904499541,0.743801652892562,0.8324150596877871,0.8168044077134987,0.5555555555555556,0.7070707070707071,0.5555555555555556,0.7070707070707071,123,242,115,139
3319,3319,21572,2008/2009,14,2008-12-06,8634,10267,BAR,VAL,0.8512396694214875,0.7988980716253443,0.891643709825528,0.8590449954086318,,,,,463,128,175,119
3320,3320,17157,2013/2014,9,2013-09-24,10265,8030,WIS,LGD,0.638952293497748,0.6453386680659408,0.6727830250557523,0.6883809232294081,0.6060606060606061,0.494949494949495,0.6060606060606061,0.494949494949495,72,-8,83,59
3321,3321,13380,2008/2009,2,2008-09-14,8674,9908,GRO,UTR,0.805325987144169,0.7603305785123967,0.8558310376492194,0.8236914600550965,,,,,-27,9,76,84
3322,3322,15483,2015/2016,16,2015-12-12,10217,8525,HAA,WII,0.6929905111723295,0.6848025711662076,0.7200030609121518,0.7270737679828588,0.40404040404040403,0.43434343434343436,0.40404040404040403,0.43434343434343436,-78,-140,58,37
3323,3323,10006,2015/2016,15,2015-12-05,9788,9823,GLA,BMU,0.7382876382876383,0.8461257597621235,0.7978037955310683,0.8675193493375314,0.41414141414141414,0.7272727272727273,0.41414141414141414,0.7272727272727273,24,348,84,156
3324,3324,429,2009/2010,25,2010-02-06,9984,9999,CEB,ROS,0.6538108356290174,0.6336088154269972,0.6841138659320477,0.6827364554637282,0.6565656565656566,0.6565656565656566,0.6565656565656566,0.6565656565656566,-55,-40,45,11
3325,3325,16057,2009/2010,2,2009-08-09,2183,8025,PWA,SLA,0.753443526170799,0.7075298438934804,0.808080808080808,0.7644628099173553,,,,,32,23,51,70
3326,3326,2698,2010/2011,28,2011-04-20,8455,8658,CHE,BIR,0.8374655647382919,0.756198347107438,0.8645546372819101,0.7929292929292928,0.35353535353535354,0.30303030303030304,0.35353535353535354,0.30303030303030304,225,-30,138,14
3327,3327,17004,2013/2014,19,2013-12-04,8673,1601,LEG,CHO,0.6733805578158194,0.6296755433119069,0.6956834768129534,0.6610805019895929,0.5959595959595959,0.43434343434343436,0.5959595959595959,0.43434343434343436,154,3,105,75
3328,3328,4465,2015/2016,16,2015-12-12,9850,8668,NOR,EVE,0.7276006821461368,0.7917661463116008,0.7532358214176397,0.828405264768901,0.3838383838383838,0.5252525252525253,0.3838383838383838,0.5252525252525253,-75,67,33,96
3329,3329,24765,2009/2010,14,2009-10-28,10243,9931,ZUR,BAS,0.6629935720844812,0.6639118457300276,0.7254361799816346,0.7539026629935722,,,,,63,264,99,148
3330,3330,17786,2008/2009,26,2009-04-26,9773,10238,POR,SET,0.7842056932966024,0.7180899908172635,0.8168044077134986,0.7580348943985308,,,,,296,-126,139,49
3331,3331,25042,2010/2011,31,2011-05-01,10179,9931,SIO,BAS,0.6345270890725436,0.7075298438934803,0.7015610651974289,0.7676767676767677,0.41414141414141414,0.3838383838383838,0.41414141414141414,0.3838383838383838,-1,264,88,148
3332,3332,18457,2011/2012,2,2011-08-21,10264,10212,BRA,MAR,0.7350780532598713,0.6772268135904499,0.7764003673094583,0.7157943067033977,0.40404040404040403,0.494949494949495,0.40404040404040403,0.494949494949495,133,0,108,73
3333,3333,17066,2013/2014,26,2014-03-14,8245,8027,KKI,ZAW,0.6364860728497093,0.6713531418076873,0.6577594123048669,0.689611482793301,0.30303030303030304,0.4444444444444444,0.30303030303030304,0.4444444444444444,-44,-14,53,16
3334,3334,9344,2013/2014,1,2013-08-10,9904,8721,HAN,WOL,0.7492821992821992,0.7736302418120601,0.7885336885336884,0.8067952249770431,0.3939393939393939,0.6464646464646465,0.3939393939393939,0.6464646464646465,-73,65,67,91
3335,3335,19479,2015/2016,19,2016-01-23,9772,158085,BEN,ARO,0.7903734312825222,0.7083103764921945,0.8098102234465873,0.7437557392102846,0.6060606060606061,0.37373737373737376,0.6060606060606061,0.37373737373737376,307,-27,149,20
3336,3336,13283,2008/2009,10,2008-11-07,8526,9761,GRA,NAC,0.805325987144169,0.7603305785123967,0.8558310376492194,0.8236914600550965,,,,,-73,-87,20,57
3337,3337,10592,2008/2009,5,2008-09-28,8564,8636,ACM,INT,0.8305785123966942,0.8484848484848484,0.901744719926538,0.8829201101928373,,,,,133,126,117,122
3338,3338,7568,2015/2016,21,2016-01-16,9941,9847,TOU,PSG,0.7353076216712581,0.8251235296689843,0.7892561983471073,0.8504219686037868,0.36363636363636365,0.5757575757575758,0.36363636363636365,0.5757575757575758,11,242,81,139
3339,3339,8009,2008/2009,3,2008-08-31,10269,9904,STU,HAN,0.7731864095500459,0.7589531680440771,0.8539944903581266,0.8163452708907254,,,,,-16,-73,75,67
3340,3340,21734,2008/2009,29,2009-04-04,9864,8633,MAL,REA,0.7364554637281909,0.8324150596877871,0.7676767676767675,0.8934802571166208,,,,,-5,462,89,190
3341,3341,3363,2012/2013,2,2012-08-25,9850,10172,NOR,QPR,0.7263544536271809,0.7497704315886135,0.7626262626262627,0.7860422405876952,0.40404040404040403,0.42424242424242425,0.40404040404040403,0.42424242424242425,-75,-76,33,16
3342,3342,2591,2010/2011,19,2010-12-26,10252,8586,AVL,TOT,0.756198347107438,0.8131313131313131,0.8305785123966942,0.8498622589531681,0.30303030303030304,0.5050505050505051,0.30303030303030304,0.5050505050505051,-102,101,68,121
3343,3343,17266,2014/2015,21,2015-02-22,2182,1601,POZ,CHO,0.7024181205999388,0.6450872359963269,0.7328818487909398,0.6619222528313436,0.5050505050505051,0.43434343434343436,0.5050505050505051,0.43434343434343436,142,3,104,75
3344,3344,16919,2012/2013,9,2012-10-29,1601,8020,CHO,GOR,0.7089072543617999,0.6643709825528007,0.7295684113865932,0.6978879706152433,0.43434343434343436,0.5353535353535354,0.43434343434343436,0.5353535353535354,3,-11,75,61
3345,3345,17217,2014/2015,15,2014-11-09,1601,1957,CHO,BIA,0.6222834404652587,0.6058310376492194,0.6533516988062442,0.6476890113253749,0.43434343434343436,0.5757575757575758,0.43434343434343436,0.5757575757575758,3,0,75,72
3346,3346,25514,2013/2014,22,2014-02-23,7730,10190,LAU,GAL,0.6405833224015042,0.6198729721456994,0.7004678822860642,0.646508373781101,0.46464646464646464,0.40404040404040403,0.46464646464646464,0.40404040404040403,-77,-56,17,56
3347,3347,20167,2010/2011,11,2010-11-06,8429,9938,HAM,DUU,0.6391184573002756,0.6685032139577594,0.6542699724517906,0.7337006427915518,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061,-72,-9,46,92
3348,3348,1977,2008/2009,31,2009-04-04,8659,10194,WBA,STK,0.6988062442607897,0.7337006427915519,0.7552800734618916,0.7658402203856749,,,,,-79,-69,60,73
3349,3349,1640,2015/2016,26,2016-02-14,9997,8203,STT,MEC,0.6732476277930824,0.6917049280685643,0.71900826446281,0.7174165901438628,0.32323232323232326,0.42424242424242425,0.32323232323232326,0.42424242424242425,-57,-26,26,58
3350,3350,6907,2013/2014,30,2014-03-22,9827,9831,BOR,NIC,0.7255356596265687,0.7131619222528313,0.7567416590143864,0.7737067646158556,0.37373737373737376,0.5656565656565656,0.37373737373737376,0.5656565656565656,43,-23,98,87
3351,3351,18905,2013/2014,16,2014-01-19,10264,6403,BRA,FER,0.7380777471686563,0.6801565437929075,0.7669372460006069,0.7073964755782938,0.25252525252525254,0.36363636363636365,0.25252525252525254,0.36363636363636365,133,-41,108,68
3352,3352,22295,2010/2011,10,2010-11-06,8560,8696,SOC,SAN,0.7226813590449954,0.7456382001836548,0.7662993572084481,0.7920110192837466,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,-25,-51,62,27
3353,3353,6215,2011/2012,37,2012-05-13,10249,8639,MON,LIL,0.7589531680440772,0.7892561983471073,0.7920110192837466,0.8145087235996326,0.3434343434343434,0.5858585858585859,0.3434343434343434,0.5858585858585859,30,123,87,115
3354,3354,17556,2015/2016,27,2016-03-11,8245,8025,KKI,SLA,0.6541169268441995,0.6475359657177839,0.6730945821854912,0.68013468013468,0.30303030303030304,0.45454545454545453,0.30303030303030304,0.45454545454545453,-44,23,53,70
3355,3355,10455,2008/2009,27,2009-03-08,8533,8529,CHI,CAG,0.7323232323232323,0.7543617998163454,0.778236914600551,0.7998163452708907,,,,,-54,-52,68,58
3356,3356,7262,2014/2015,29,2015-03-14,8689,7819,LOR,CAE,0.7288797061524335,0.7143556779920416,0.7656106519742883,0.7450719314355679,0.5151515151515151,0.43434343434343436,0.5151515151515151,0.43434343434343436,-12,-28,79,43
3357,3357,9700,2014/2015,15,2014-12-14,8178,9788,LEV,GLA,0.7739910762638034,0.7605402453887301,0.8178510042146406,0.8096916551462006,0.5050505050505051,0.43434343434343436,0.5050505050505051,0.43434343434343436,146,24,112,84
3358,3358,5144,2008/2009,9,2008-10-18,9829,9831,MON,NIC,0.7061524334251607,0.6864095500459136,0.7676767676767677,0.7649219467401285,,,,,54,-23,77,87
3359,3359,13224,2015/2016,5,2015-09-23,208931,9875,CAP,NAP,0.7057002532209145,0.7960451164996619,0.7546901522108134,0.820262986172077,0.25252525252525254,0.47474747474747475,0.25252525252525254,0.47474747474747475,-15,156,5,124
3360,3360,3207,2011/2012,5,2011-09-18,8586,8650,TOT,LIV,0.8117539026629935,0.8112947658402203,0.8379247015610652,0.8480257116620753,0.30303030303030304,0.5555555555555556,0.30303030303030304,0.5555555555555556,101,162,121,119
3361,3361,7554,2015/2016,20,2016-01-10,8592,9747,MAR,GUI,0.7698194061830425,0.7340067340067339,0.7985919804101621,0.7542087542087542,0.48484848484848486,0.494949494949495,0.48484848484848486,0.494949494949495,124,-24,114,31
3362,3362,1008,2012/2013,10,2012-10-06,9986,1773,CHA,O-H,0.6290174471992653,0.6620752984389349,0.6675849403122132,0.6813590449954087,0.494949494949495,0.43434343434343436,0.494949494949495,0.43434343434343436,-45,-28,44,17
3363,3363,2146,2009/2010,12,2009-11-07,10252,8559,AVL,BOL,0.8025711662075299,0.7332415059687786,0.8425160697887971,0.7777777777777778,,,,,-102,-57,68,36
3364,3364,14883,2013/2014,17,2013-12-15,9791,10229,HER,ALK,0.6707682889501071,0.7157134111679566,0.7203168044077134,0.7592286501377411,0.47474747474747475,0.5050505050505051,0.47474747474747475,0.5050505050505051,-31,108,78,110
3365,3365,2405,2009/2010,36,2010-04-25,8191,8650,BUR,LIV,0.7180899908172634,0.8195592286501377,0.7662993572084481,0.865013774104683,0.6565656565656566,0.40404040404040403,0.6565656565656566,0.40404040404040403,-63,162,13,119
3366,3366,20491,2011/2012,26,2012-02-11,9800,9927,MIR,MOT,0.6395775941230487,0.6919191919191919,0.669880624426079,0.7346189164370983,0.5050505050505051,0.3838383838383838,0.5050505050505051,0.3838383838383838,-116,-37,45,87
3367,3367,18976,2013/2014,24,2014-03-21,7841,10264,RA,BRA,0.6990729808911628,0.7358024691358025,0.7442717215444487,0.7558013560768383,0.3939393939393939,0.25252525252525254,0.3939393939393939,0.25252525252525254,-41,133,63,108
3368,3368,3411,2012/2013,24,2013-01-30,10260,8466,MUN,SOU,0.8287015173378811,0.7429590050802172,0.8525602343784161,0.7772353348110925,0.494949494949495,0.5757575757575758,0.494949494949495,0.5757575757575758,244,41,152,51
3369,3369,20557,2011/2012,36,2012-05-03,9925,8467,CEL,JOH,0.7355371900826445,0.6455463728191,0.7809917355371901,0.6712580348943985,0.5050505050505051,0.42424242424242425,0.5050505050505051,0.42424242424242425,375,-3,173,81
3370,3370,9771,2014/2015,22,2015-02-21,10189,8697,S04,WBR,0.7494169691139387,0.7390318894451124,0.8022450333056393,0.7683043005357054,0.5555555555555556,0.6363636363636364,0.5555555555555556,0.6363636363636364,66,-51,90,67
3371,3371,3364,2012/2013,2,2012-08-25,8466,8528,SOU,WIG,0.731864095500459,0.7424242424242423,0.77089072543618,0.7713498622589531,0.48484848484848486,0.40404040404040403,0.48484848484848486,0.40404040404040403,41,-88,51,43
3372,3372,10327,2008/2009,16,2008-12-14,8540,8551,PAL,SIE,0.7516069788797062,0.7199265381083563,0.8135904499540864,0.768595041322314,,,,,-44,-64,66,30
3373,3373,2423,2009/2010,38,2010-05-09,8559,8658,BOL,BIR,0.743801652892562,0.7745638200183653,0.8062442607897153,0.8108356290174471,0.35353535353535354,0.7070707070707071,0.35353535353535354,0.7070707070707071,-57,-30,36,14
3374,3374,16429,2010/2011,8,2010-10-02,8020,1957,GOR,BIA,0.6629935720844812,0.6744719926538107,0.7194674012855831,0.7281910009182737,0.6060606060606061,0.7070707070707071,0.6060606060606061,0.7070707070707071,-11,0,61,72
3375,3375,14339,2011/2012,24,2012-03-03,10229,9791,ALK,HER,0.7493112947658404,0.6854912764003672,0.7897153351698806,0.7203856749311295,0.6060606060606061,0.3333333333333333,0.6060606060606061,0.3333333333333333,108,-31,110,78
3376,3376,12780,2014/2015,33,2015-04-28,8600,8636,UDI,INT,0.7539081289081291,0.7887263690293992,0.772931697931698,0.8118968114835883,0.40404040404040403,0.47474747474747475,0.40404040404040403,0.47474747474747475,11,126,95,122
3377,3377,16077,2009/2010,22,2010-03-26,8030,8673,LGD,LEG,0.7745638200183655,0.7557392102846648,0.82277318640955,0.8089990817263545,0.7070707070707071,0.6565656565656566,0.7070707070707071,0.6565656565656566,-8,154,59,105
3378,3378,17242,2014/2015,19,2014-12-13,2182,8030,POZ,LGD,0.6519931705882119,0.6414961301324937,0.7047201981774985,0.698270584634221,0.47474747474747475,0.37373737373737376,0.47474747474747475,0.37373737373737376,142,-8,104,59
3379,3379,2911,2011/2012,13,2011-11-26,8455,8602,CHE,WOL,0.8218549127640038,0.7281910009182737,0.8581267217630854,0.7731864095500459,0.35353535353535354,0.45454545454545453,0.35353535353535354,0.45454545454545453,225,-43,138,21
3380,3380,6274,2011/2012,8,2011-09-24,10249,9847,MON,PSG,0.7442607897153352,0.787878787878788,0.7869605142332415,0.8218549127640036,0.35353535353535354,0.45454545454545453,0.35353535353535354,0.45454545454545453,30,242,87,139
3381,3381,7542,2015/2016,2,2015-08-16,8689,7794,LOR,BAS,0.7218221172766627,0.6916896235078054,0.7634636407363679,0.7256657483930211,0.5151515151515151,0.4444444444444444,0.5151515151515151,0.4444444444444444,-12,-38,79,43
3382,3382,21333,2015/2016,16,2015-11-28,9938,8429,DUU,HAM,0.6300297345751891,0.5993725130088766,0.6866238138965411,0.6487450260177532,0.48484848484848486,0.5555555555555556,0.48484848484848486,0.5555555555555556,-9,-72,92,46
3383,3383,12161,2013/2014,11,2013-11-02,10167,9885,PAR,JUV,0.7596022536793886,0.82954905516889,0.780082704256258,0.8612973191485588,0.3939393939393939,0.6666666666666666,0.3939393939393939,0.6666666666666666,-46,232,56,148
3384,3384,18088,2009/2010,5,2009-09-20,10214,10212,NAC,MAR,0.7029384756657484,0.7070707070707071,0.7672176308539945,0.7387511478420568,,,,,-8,0,66,73
3385,3385,23215,2012/2013,25,2013-02-24,9910,7878,CEL,GRA,0.7362062180243999,0.732996632996633,0.7700817700817701,0.7618890929496991,0.42424242424242425,0.494949494949495,0.42424242424242425,0.494949494949495,-27,-88,39,40
3386,3386,3942,2013/2014,38,2014-05-11,8650,10261,LIV,NEW,0.804305683093562,0.7628787878787879,0.8349862258953167,0.7843740434649525,0.5151515151515151,0.5656565656565656,0.5151515151515151,0.5656565656565656,162,-96,119,67
3387,3387,18996,2013/2014,27,2014-04-12,9807,7844,BEL,GUI,0.676357733175915,0.6884297520661158,0.7264003673094582,0.7297214569941843,0.3838383838383838,0.37373737373737376,0.3838383838383838,0.37373737373737376,-62,-22,29,68
3388,3388,19601,2015/2016,30,2016-04-18,9772,10238,BEN,SET,0.7849250076522805,0.6926232017141108,0.8158402203856749,0.7198653198653198,0.6060606060606061,0.37373737373737376,0.6060606060606061,0.37373737373737376,307,-126,149,49
3389,3389,16839,2012/2013,27,2013-05-17,1601,8023,CHO,POG,0.6132384450566268,0.6929229427852016,0.6454698500153045,0.7164264314402055,0.43434343434343436,0.47474747474747475,0.43434343434343436,0.47474747474747475,3,8,75,35
3390,3390,1168,2012/2013,29,2013-03-09,1773,9985,O-H,STL,0.6685185185185185,0.7106435932193509,0.6897000306091216,0.764972961942659,0.43434343434343436,0.45454545454545453,0.43434343434343436,0.45454545454545453,-28,76,17,85
3391,3391,5860,2010/2011,5,2010-09-12,8521,8689,BRE,LOR,0.67722681359045,0.71900826446281,0.7497704315886135,0.8099173553719008,0.7070707070707071,0.7070707070707071,0.7070707070707071,0.7070707070707071,-34,-12,17,79
3392,3392,12301,2013/2014,24,2014-02-16,8524,10167,ATA,PAR,0.739929599020508,0.762097162097162,0.7736193099829464,0.7779242642879008,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.5454545454545454,-54,-46,59,56
3393,3393,3048,2011/2012,25,2012-02-12,8602,8659,WOL,WBA,0.746097337006428,0.7424242424242423,0.7786960514233242,0.7630853994490359,0.48484848484848486,0.3838383838383838,0.48484848484848486,0.3838383838383838,-43,-79,21,60
3394,3394,10969,2009/2010,5,2009-09-23,9857,8537,BOL,LIV,0.7226813590449954,0.7015610651974289,0.7731864095500459,0.7773186409550047,,,,,-85,-52,51,11
3395,3395,2519,2010/2011,12,2010-11-09,8586,8472,TOT,SUN,0.8089990817263544,0.7534435261707988,0.8461891643709826,0.8057851239669422,0.5050505050505051,0.35353535353535354,0.5050505050505051,0.35353535353535354,101,-88,121,57
3396,3396,4342,2014/2015,5,2014-09-21,8197,10260,LEI,MUN,0.7138367805034471,0.803600745749506,0.739153439153439,0.842902857778891,0.5858585858585859,0.42424242424242425,0.5858585858585859,0.42424242424242425,19,244,29,152
3397,3397,5235,2009/2010,17,2009-12-12,8481,9851,NAN,REN,0.7107438016528925,0.7332415059687786,0.7630853994490359,0.8089990817263545,,,,,-36,-10,46,82
3398,3398,4125,2014/2015,2,2014-08-23,8466,8659,SOU,WBA,0.762129957584503,0.7344123048668503,0.7978475228475229,0.7725283134374045,0.6262626262626263,0.41414141414141414,0.6262626262626263,0.41414141414141414,41,-79,51,60
3399,3399,13970,2010/2011,18,2010-12-11,9803,10217,ROD,HAA,0.6836547291092746,0.652892561983471,0.7323232323232323,0.7125803489439854,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,-64,-78,57,58
3400,3400,5346,2009/2010,27,2010-03-06,9851,9829,REN,MON,0.7580348943985307,0.7589531680440771,0.8301193755739209,0.8094582185491276,0.7070707070707071,0.7070707070707071,0.7070707070707071,0.7070707070707071,-10,54,82,77
3401,3401,13440,2008/2009,26,2009-03-08,8611,8640,TWE,PSV,0.7415059687786961,0.756657483930211,0.7851239669421488,0.822314049586777,,,,,165,280,120,138
3402,3402,17579,2015/2016,3,2015-08-02,8025,177361,SLA,TBN,0.661233547597184,0.5998622589531681,0.6760024487297215,0.6205234159779615,0.45454545454545453,,0.45454545454545453,,23,-6,70,7
3403,3403,22008,2009/2010,2,2009-09-13,9783,9864,COR,MAL,0.7713498622589531,0.7378328741965106,0.8278236914600551,0.7865013774104684,,,,,-95,-5,43,89
3404,3404,16546,2011/2012,21,2012-03-10,8020,8030,GOR,LGD,0.6744719926538107,0.7130394857667585,0.7098255280073461,0.7552800734618916,0.5353535353535354,0.494949494949495,0.5353535353535354,0.494949494949495,-11,-8,61,59
3405,3405,11580,2011/2012,28,2012-03-18,8636,8524,INT,ATA,0.8204775022956842,0.7396694214876033,0.8425160697887971,0.7842056932966024,0.35353535353535354,0.5555555555555556,0.35353535353535354,0.5555555555555556,126,-54,122,59
3406,3406,13404,2008/2009,22,2009-02-08,9908,10217,UTR,HAA,0.8273645546372819,0.8021120293847567,0.8797061524334251,0.8535353535353536,,,,,9,-78,84,58
3407,3407,14356,2011/2012,26,2012-03-17,10219,8526,RKC,GRA,0.6707988980716253,0.6634527089072543,0.7029384756657484,0.6836547291092745,0.41414141414141414,0.5252525252525253,0.41414141414141414,0.5252525252525253,-77,-73,26,20
3408,3408,15112,2014/2015,1,2014-08-09,7788,8611,CAM,TWE,0.6591113151719212,0.6993521069278645,0.6926640138761352,0.753749617385981,0.42424242424242425,0.4444444444444444,0.42424242424242425,0.4444444444444444,-61,165,18,120
3409,3409,187,2008/2009,28,2009-04-04,8203,8571,MEC,KOR,0.6565656565656567,0.6712580348943985,0.6910009182736455,0.7061524334251607,,,,,-26,10,58,70
3410,3410,8575,2010/2011,25,2011-03-04,9789,8722,DOR,FCK,0.7952249770431589,0.7456382001836548,0.8365472910927455,0.7842056932966024,0.5959595959595959,0.40404040404040403,0.5959595959595959,0.40404040404040403,210,-68,126,47
3411,3411,13605,2009/2010,11,2009-10-25,8464,8640,NEC,PSV,0.6685032139577595,0.7474747474747475,0.7405876951331496,0.812213039485767,,,,,-49,280,54,138
3412,3412,7682,2015/2016,32,2016-04-03,8689,9748,LOR,LYO,0.7262014080195899,0.7778543005815731,0.755892255892256,0.8239210284664829,0.5151515151515151,0.46464646464646464,0.5151515151515151,0.46464646464646464,-12,161,79,128
3413,3413,6921,2013/2014,32,2014-04-06,9853,9831,ETI,NIC,0.7698915562551926,0.7244872972145698,0.7855699855699855,0.7681971227425772,0.35353535353535354,0.5656565656565656,0.35353535353535354,0.5656565656565656,28,-23,98,87
3414,3414,13934,2010/2011,14,2010-11-24,8525,8526,WII,GRA,0.6565656565656566,0.6620752984389349,0.7309458218549127,0.7066115702479338,0.30303030303030304,,0.30303030303030304,,-140,-73,37,20
3415,3415,10163,2015/2016,30,2016-04-15,9904,9788,HAN,GLA,0.7180899908172635,0.7721763085399449,0.7658402203856749,0.8223599632690543,0.35353535353535354,0.41414141414141414,0.35353535353535354,0.41414141414141414,-73,24,67,84
3416,3416,6762,2013/2014,18,2013-12-14,9747,9829,GUI,MON,0.6779614325068871,0.7520355065809611,0.6968013468013468,0.8011784511784511,0.46464646464646464,0.35353535353535354,0.46464646464646464,0.35353535353535354,-24,54,31,77
3417,3417,2205,2009/2010,18,2009-12-19,9879,10260,FUL,MUN,0.7653810835629017,0.787878787878788,0.8099173553719008,0.8406795224977042,,,,,-37,244,53,152
3418,3418,22854,2011/2012,27,2012-03-12,10205,8305,VIL,GET,0.7759412304866852,0.7575757575757577,0.8011937557392103,0.7791551882460973,0.5151515151515151,0.494949494949495,0.5151515151515151,0.494949494949495,29,-96,85,80
3419,3419,4691,2015/2016,37,2016-05-07,9826,10194,CRY,STK,0.758800122436486,0.7574227119681666,0.7736455463728191,0.7736455463728191,0.36363636363636365,0.4444444444444444,0.36363636363636365,0.4444444444444444,-14,-69,30,73
3420,3420,7766,2015/2016,5,2015-09-11,9847,9827,PSG,BOR,0.8288950107131925,0.7309917355371901,0.8536883991429446,0.7735078053259872,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,242,43,139,98
3421,3421,4287,2014/2015,34,2015-04-25,10194,8472,STK,SUN,0.7718330491057764,0.7415901438628711,0.7817001180637546,0.7604147535965718,0.4444444444444444,0.47474747474747475,0.4444444444444444,0.47474747474747475,-69,-88,73,57
3422,3422,11318,2010/2011,37,2011-05-15,8533,8600,CHI,UDI,0.7341597796143251,0.7800734618916437,0.7635445362718091,0.8062442607897153,0.36363636363636365,0.4444444444444444,0.36363636363636365,0.4444444444444444,-54,11,68,95
3423,3423,3183,2011/2012,38,2012-05-13,10194,8559,STK,BOL,0.7630853994490359,0.7176308539944902,0.7814508723599634,0.7543617998163451,0.5050505050505051,0.48484848484848486,0.5050505050505051,0.48484848484848486,-69,-57,73,36
3424,3424,7833,2008/2009,11,2008-11-01,9904,9790,HAN,HAM,0.7203856749311295,0.7731864095500459,0.7878787878787878,0.8292011019283746,,,,,-73,-52,67,73
3425,3425,15591,2015/2016,27,2016-03-12,10218,8674,EXC,GRO,0.6709009284766861,0.7059687786960513,0.6950515253545556,0.7494643403734312,0.29292929292929293,0.494949494949495,0.29292929292929293,0.494949494949495,-97,-27,21,76
3426,3426,10473,2008/2009,29,2009-03-22,8535,8551,FIO,SIE,0.8089990817263544,0.7502295684113865,0.8581267217630854,0.8034894398530763,,,,,94,-64,107,30
3427,3427,10933,2009/2010,36,2010-05-02,8533,9875,CHI,NAP,0.7327823691460055,0.7764003673094583,0.7869605142332414,0.8227731864095502,0.30303030303030304,0.5050505050505051,0.30303030303030304,0.5050505050505051,-54,156,68,124
3428,3428,2925,2011/2012,14,2011-12-03,10172,8659,QPR,WBA,0.7268135904499542,0.7382920110192838,0.7676767676767677,0.778236914600551,0.4444444444444444,0.35353535353535354,0.4444444444444444,0.35353535353535354,-76,-79,16,60
3429,3429,14581,2012/2013,18,2012-12-22,9791,6413,HER,ZWO,0.6795224977043158,0.6584022038567493,0.7268135904499541,0.6891643709825528,0.3333333333333333,,0.3333333333333333,,-31,-11,78,34
3430,3430,23068,2012/2013,12,2012-11-19,8560,8370,SOC,RAY,0.7442607897153354,0.7075298438934803,0.7892561983471075,0.7341597796143251,0.48484848484848486,0.6363636363636364,0.48484848484848486,0.6363636363636364,-25,-83,62,53
3431,3431,24112,2014/2015,38,2015-05-23,8370,8560,RAY,SOC,0.7644234553325462,0.7800898596353142,0.7778040141676505,0.8092997070269798,0.5454545454545454,0.494949494949495,0.5454545454545454,0.494949494949495,-83,-25,53,62
3432,3432,359,2009/2010,16,2009-11-29,10000,9994,ZUL,LOK,0.650137741046832,0.6584022038567493,0.6827364554637282,0.7070707070707071,,,,,7,5,56,59
3433,3433,17702,2008/2009,16,2009-01-30,10238,7844,SET,GUI,0.8273645546372819,0.8021120293847567,0.8797061524334251,0.8535353535353536,,,,,-126,-22,49,68
3434,3434,2073,2008/2009,6,2008-09-27,8549,8659,MID,WBA,0.7502295684113865,0.7153351698806244,0.7984389348025711,0.7750229568411388,,,,,-10,-79,7,60
3435,3435,20698,2012/2013,23,2013-01-19,8066,8485,INV,ABE,0.653205941084729,0.6426581835672746,0.6893975833369771,0.6806353579080852,0.47474747474747475,0.42424242424242425,0.47474747474747475,0.42424242424242425,-22,1,79,100
3436,3436,14993,2013/2014,29,2014-03-23,10229,6413,ALK,ZWO,0.7189776553412917,0.6970156106519743,0.7495255586164677,0.7311600857055403,0.5050505050505051,0.5858585858585859,0.5050505050505051,0.5858585858585859,108,-11,110,34
3437,3437,13304,2008/2009,12,2008-11-22,8640,9791,PSV,HER,0.805325987144169,0.7603305785123967,0.8558310376492194,0.8236914600550965,,,,,280,-31,138,78
3438,3438,14143,2010/2011,4,2010-08-29,8611,9908,TWE,UTR,0.7410468319559229,0.702020202020202,0.8071625344352618,0.7589531680440771,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,165,9,120,84
